Regi¢n,PA,Nombre,Provincia,Distrito,Corregimiento,Tipo UM,Latitude,Longitude,Fecha de Activaci¢n
3,1176,Escuela de Folklore Dora Perez de Zarate,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937109,-80.41418,05/07/17
3,1177,Escuela Nicanor Villalaz,Los Santos,Los Santos,La Villa de Los Santos,FO,7.928944,-80.414556,04/07/17
3,1178,Hospital San Juan De Dios,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937972,-80.412389,04/07/17
3,1179,Instituto Coronel Segundo Villarreal,Los Santos,Los Santos,La Villa de Los Santos,FO,7.930111,-80.415278,05/07/17
3,1180,Instituto Profesional y tecnico de azuero,Los Santos,Los Santos,La Villa de Los Santos,FO,7.927111,-80.4175,05/07/17
3,1184,Parque de Pueblo Nuevo,Los Santos,Los Santos,La Villa de Los Santos,FO,7.933611,-80.417833,05/07/17
3,1185,Parque Rufina Alfaro,Los Santos,Los Santos,La Villa de Los Santos,FO,7.933472,-80.413167,04/07/17
3,1186,Plaza Simon Bolivar,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937658,-80.414087,05/07/17
3,1187,Terminal de Buses La Villa de los Santos,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937273,-80.418304,04/07/17
3,1188,Universidad Tecnologica,Los Santos,Los Santos,La Villa de Los Santos,FO,7.927417,-80.416917,05/07/17
3,1190,Escuela Llano Largo,Los Santos,Los Santos,Llano Largo,FO,7.907143,-80.424104,21/07/17
3,1191,S. C. DE S. LLANO LARGO,Los Santos,Los Santos,Llano Largo,FO,7.907049,-80.424249,21/07/17
3,1192,Col. Rafael A. Moreno,Los Santos,Macaracas,Macaracas,FO,7.732509,-80.551049,20/07/17
3,1193,Esc. Rudecinda Rodr°guez,Los Santos,Macaracas,Macaracas,HFC,7.737098,-80.549482,20/07/17
3,1194,Hospital Luis H. Moreno,Los Santos,Macaracas,Macaracas,FO,7.737304,-80.548631,20/07/17
3,1195,Municipio Macaracas,Los Santos,Macaracas,Macaracas,FO,7.732829,-80.551196,20/07/17
3,1197,Area frente a Correos Nacionales Pedas°,Los Santos,Pedas°,Pedas°,FO,7.531143,-80.026691,18/07/17
3,1200,Area frente al MIDA Pedas°,Los Santos,Pedas°,Pedas°,FO,7.533175,-80.026406,18/07/17
3,1201,Area frente al Organo Judicial Pedas°,Los Santos,Pedas°,Pedas°,FO,7.529961,-80.024484,18/07/17
3,1203,Biblioteca Publica Petra A.de Moscoso,Los Santos,Pedas°,Pedas°,FO,7.529406,-80.026017,20/07/17
3,1206,Cuartel de Bomberos Pedas°,Los Santos,Pedas°,Pedas°,FO,7.533369,-80.025263,18/07/17
3,1207,Instituto Plinio Ant. Moscoso,Los Santos,Pedas°,Pedas°,FO,7.532688,-80.027908,18/07/17
3,1209,Parque Central Pedas°,Los Santos,Pedas°,Pedas°,FO,7.534045,-80.026408,18/07/17
3,1210,Parque de Calle Arriba,Los Santos,Pedas°,Pedas°,FO,7.531553,-80.029243,18/07/17
3,1211,Parque de la Iglesia Santa Catalina,Los Santos,Pedas°,Pedas°,FO,7.529504,-80.026107,18/07/17
3,1212,Area frente al MIDA Pocr°,Los Santos,Pocr°,Pocr°,FO,7.659684,-80.118583,18/07/17
3,1214,Escuela Ernestina Sucre Falcon,Los Santos,Pocr°,Pocr°,FO,7.661369,-80.121867,18/07/17
3,1217,Mercado Artesanal,Los Santos,Pocr°,Pocr°,FO,7.660706,-80.121498,18/07/17
3,1218,Palacio Municipal Pocr°,Los Santos,Pocr°,Pocr°,FO,7.660125,-80.118292,18/07/17
3,1219,Parque Central de Pocr°,Los Santos,Pocr°,Pocr°,FO,7.664148,-80.135533,18/07/17
3,1220,Esc. Bucaro,Los Santos,Tonos°,Tonos°,Satelital,7.348218,-80.353184,19/10/17
3,1221,Esc. Rosa Mar°a Angulo de Arce,Los Santos,Tonos°,Tonos°,FO,7.407309,-80.438582,01/08/17
3,1222,Municipio Tonos° (cabecera),Los Santos,Tonos°,Tonos°,FO,7.407821,-80.44065,01/08/17
3,1223,Alcald°a de Arraij†n,Panam† Oeste,Arraij†n,Arraij†n,FO,8.953626,-79.654202,25/07/17
3,1225,C.E. Las Colinas de C†ceres,Panam† Oeste,Arraij†n,Arraij†n,FO,8.941358,-79.663267,18/10/17
3,1226,C.E. Valle del Sol,Panam† Oeste,Arraij†n,Arraij†n,FO,8.927304,-79.63386,22/08/17
3,1227,CEBG Cerro Silvestre,Panam† Oeste,Arraij†n,Arraij†n,FO,8.940059,-79.678145,28/08/17
3,1228,Centro de Salud Arraij†n,Panam† Oeste,Arraij†n,Arraij†n,FO,8.953333,-79.655868,23/08/17
3,1229,Crist¢bal Adan de Urriola,Panam† Oeste,Arraij†n,Arraij†n,FO,8.945118,-79.654069,25/07/17
3,1231,El Tecal,Panam† Oeste,Arraij†n,Arraij†n,FO,8.901106,-79.71195,31/07/17
3,1232,Esc. Residencial Vacamonte,Panam† Oeste,Arraij†n,Arraij†n,FO,8.915349,-79.699848,29/08/17
3,1233,Escuela Estela Mar°a Sierra,Panam† Oeste,Arraij†n,Arraij†n,FO,8.941403,-79.639912,25/07/17
3,1234,Escuela primaria Guillermo Andreve,Panam† Oeste,Arraij†n,Arraij†n,FO,8.948162,-79.655167,22/08/17
3,1235,IPT Fernando de Lesseps - Burunga,Panam† Oeste,Arraij†n,Arraij†n,FO,8.95841,-79.654476,01/08/17
3,1236,La Polvareda,Panam† Oeste,Arraij†n,Arraij†n,FO,8.942222,-79.644164,21/07/17
3,1237,Loma Bonita,Panam† Oeste,Arraij†n,Arraij†n,FO,8.929484,-79.691729,31/07/17
3,1238,Lucas Barcenas - Burunga,Panam† Oeste,Arraij†n,Arraij†n,FO,8.967088,-79.665384,20/07/17
3,1239,Parque Iglesia San Nicolas de Bari,Panam† Oeste,Arraij†n,Arraij†n,FO,8.951544,-79.653406,22/08/17
3,1240,Roberto F. Chiari,Panam† Oeste,Arraij†n,Arraij†n,FO,8.945118,-79.654069,04/08/17
3,1241,C.E. Fuente de Amor,Panam† Oeste,Arraij†n,Burunga,FO,8.976351,-79.672444,19/07/17
3,1242,C.E. Nva. JerusalÇn,Panam† Oeste,Arraij†n,Burunga,FO,8.980359,-79.676915,20/07/17
3,1243,C.E.B.G. Reina T. de Ara£z,Panam† Oeste,Arraij†n,Burunga,FO,8.955588,-79.675601,19/07/17
3,1244,C.E.B.G.Burunga,Panam† Oeste,Arraij†n,Burunga,FO,8.967128,-79.674373,19/07/17
3,1245,ESC. LLUVIA DE BENDICIONES,Panam† Oeste,Arraij†n,Burunga,FO,8.948056,-79.675833,28/08/17
3,1246,ESC. ONCE DE OCTUBRE,Panam† Oeste,Arraij†n,Burunga,FO,8.972613,-79.665121,20/07/17
3,1247,I. P. T. Fernando de Lesseps,Panam† Oeste,Arraij†n,Burunga,FO,8.957859,-79.654693,23/08/17
3,1248,C. DE S. NVO.CHORRILLO,Panam† Oeste,Arraij†n,Cerro Silvestre,FO,8.934737,-79.713428,22/08/17
3,1249,C.E. La Playita,Panam† Oeste,Arraij†n,Cerro Silvestre,FO,8.89415,-79.65552,18/10/17
3,1250,C.E. Monte Claro,Panam† Oeste,Arraij†n,Cerro Silvestre,FO,8.923912,-79.664702,02/08/17
3,1251,C.E.B.G. Cerro Silvestre,Panam† Oeste,Arraij†n,Cerro Silvestre,FO,8.947859,-79.678304,22/08/17
3,1252,C.E.B.G. BIQUE,Panam† Oeste,Arraij†n,Cerro Silvestre,PTP,8.914842,-79.672795,19/07/17
3,1253,Escuela Hogar San JosÇ de Malambo,Panam† Oeste,Arraij†n,Cerro Silvestre,FO,8.946519,-79.676916,24/07/17
3,1254,C.E. LEONIDAS DELGADO VARGAS,Panam† Oeste,Arraij†n,Juan Dem¢stenes Arosemena,FO,8.93767,-79.718078,20/07/17
3,1255,C.E.B.G. CERRO TIGRE,Panam† Oeste,Arraij†n,Juan Dem¢stenes Arosemena,HFC,8.936752,-79.708041,20/07/17
3,1256,Escuela Nuevo Arraij†n,Panam† Oeste,Arraij†n,Juan Dem¢stenes Arosemena,FO,8.926257,-79.719173,02/08/17
3,1257,Junta Comunal Nuevo Arraij†n,Panam† Oeste,Arraij†n,Juan Dem¢stenes Arosemena,FO,8.925608,-79.719585,01/08/17
3,1258,C.E Cosecha Amistad,Panam† Oeste,Arraij†n,Veracruz,FO,8.889467,-79.640608,27/07/17
3,1259,C.E. Veracruz,Panam† Oeste,Arraij†n,Veracruz,HFC,8.899756,-79.612028,29/08/17
3,1260,C.E.B.G. Veracruz,Panam† Oeste,Arraij†n,Veracruz,FO,8.890548,-79.62635,27/07/17
3,1261,Centro de Salud Veracruz,Panam† Oeste,Arraij†n,Veracruz,HFC,8.887553,-79.633623,31/07/17
3,1262,ESC. KOSKUNA,Panam† Oeste,Arraij†n,Veracruz,FO,8.897453,-79.615029,27/07/17
3,1263,Area frente al Ministerio de Desarrollo Social Vista Alegre,Panam† Oeste,Arraij†n,Vista Alegre,FO,8.927058,-79.708372,28/08/17
3,1264,Escuela Brisas del Chumical,Panam† Oeste,Arraij†n,Vista Alegre,FO,8.917232,-79.687013,31/07/17
3,1265,Junta Comunal de Vista Alegre,Panam† Oeste,Arraij†n,Vista Alegre,FO,8.926947,-79.707447,22/08/17
3,1267,Avenida Central Capira,Panam† Oeste,Capira,Capira,FO,8.758186,-79.876977,23/08/17
3,1269,Centro de Salud Jose Pablo Garcia,Panam† Oeste,Capira,Capira,FO,8.758478,-79.875227,01/08/17
3,1270,Concejo Municipal,Panam† Oeste,Capira,Capira,FO,8.759441,-79.876277,26/07/17
3,1271,Escuela Federico Boyd,Panam† Oeste,Capira,Capira,FO,8.757741,-79.877808,26/07/17
3,1272,I.P.T. Capira,Panam† Oeste,Capira,Capira,HFC,8.766886,-79.863573,01/08/17
3,1274,MIDA Capira,Panam† Oeste,Capira,Capira,FO,8.757419,-79.872761,26/07/17
3,1275,Parque Gilberto Brid,Panam† Oeste,Capira,Capira,FO,8.755511,-79.878162,28/07/17
3,1276,Parque San Isidro Capira,Panam† Oeste,Capira,Capira,FO,8.759149,-79.876496,28/07/17
3,1279,C. DE S. LIDICE (JUAN H. FLORES),Panam† Oeste,Capira,L°dice,HFC,8.747206,-79.909833,26/07/17
3,1280,C.E. L°dice,Panam† Oeste,Capira,L°dice,HFC,8.749967,-79.90738,01/08/17
3,1281,C.E. MAJARA,Panam† Oeste,Capira,L°dice,Satelital,8.747389,-79.909937,19/10/17
3,1283,C.E. Sta. Cruz,Panam† Oeste,Chame,Bejuco,HFC,8.631984,-79.881408,04/08/17
3,1284,CEBG Berta E. Fernandez,Panam† Oeste,Chame,Bejuco,HFC,8.597797,-79.88825,04/08/17
3,1285,Centro Cultural de Chame y San Carlos,Panam† Oeste,Chame,Bejuco,FO,8.603,-79.887583,21/08/17
3,1286,Centro de Salud de Bejuco,Panam† Oeste,Chame,Bejuco,FO,8.595694,-79.887583,21/08/17
3,1290,Junta comunal de Bejuco,Panam† Oeste,Chame,Bejuco,FO,8.600444,-79.887861,21/08/17
3,1293,Alcald°a Chame,Panam† Oeste,Chame,Chame,FO,8.578399,-79.884261,03/08/17
3,1296,Escuela Harmodio Arias Madrid,Panam† Oeste,Chame,Chame,FO,8.582377,-79.885684,03/08/17
3,1297,Escuela Rafael Maduro,Panam† Oeste,Chame,Chame,FO,8.576871,-79.882555,03/08/17
3,1299,Parque de Chame,Panam† Oeste,Chame,Chame,FO,8.60279,-79.88767,21/08/17
3,1302,CEBG El Trapichito,Panam† Oeste,La Chorrera,Barrio Balboa,PMP,8.88341,-79.800021,17/07/17
3,1303,Corregiduria de Policia de Barrio Balboa,Panam† Oeste,La Chorrera,Barrio Balboa,PTP,8.878769,-79.788771,17/07/17
3,1304,Cuartel de Bomberos Barrio Balboa,Panam† Oeste,La Chorrera,Barrio Balboa,FO,8.87798,-79.7799,17/07/17
3,1305,JosÇ Mar°a Barranco,Panam† Oeste,La Chorrera,Barrio Balboa,FO,8.873416,-79.781042,17/07/17
3,1306,Pedro Pablo Sanchez,Panam† Oeste,La Chorrera,Barrio Balboa,FO,8.869364,-79.785072,23/08/17
3,1308,Tom†s Martin Feuillet,Panam† Oeste,La Chorrera,Barrio Balboa,FO,8.871408,-79.785663,17/07/17
3,1314,Centro de Salud Magalis Ruiz,Panam† Oeste,La Chorrera,Barrio Col¢n,PMP,8.871424,-79.81176,17/07/17
3,1315,Colegio MoisÇs Castillo Oca§a,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.892165,-79.78116,17/07/17
3,1316,Corregiduria de Policia de Barrio Col¢n,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.88664,-79.78129,23/08/17
3,1318,Leopoldo Castillo G,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.877,-79.776508,17/07/17
3,1320,Municipio Barrio Col¢n,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.875319,-79.790314,18/07/17
3,1324,Parque Recreativo Barrio Col¢n,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.882457,-79.775039,18/07/17
3,1325,Plaza 10 de Noviembre,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.881391,-79.779402,18/07/17
3,1327,Primaria-Naciones Unidas,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.88789,-79.772842,18/07/17
3,1328,Primaria-Victoria D'Spinay,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.872579,-79.795921,18/07/17
3,1329,C.E. Potrero Grande,Panam† Oeste,La Chorrera,El Coco,FO,8.879954,-79.821445,18/07/17
3,1331,Primaria-Escuela El Coco,Panam† Oeste,La Chorrera,El Coco,FO,8.866721,-79.810238,18/07/17
3,1332,C.E. VIRGEN DE GUADALUPE,Panam† Oeste,La Chorrera,Guadalupe,FO,8.856925,-79.823405,21/07/17
3,1333,C.E.B.G. EL NAZARENO,Panam† Oeste,La Chorrera,Guadalupe,HFC,8.842706,-79.838384,19/07/17
3,1334,Escuela Primaria Zaira Nu§ez,Panam† Oeste,La Chorrera,Guadalupe,FO,8.862305,-79.809218,18/07/17
3,1335,IPT La Chorrera,Panam† Oeste,La Chorrera,Guadalupe,FO,8.864499,-79.800852,23/08/17
3,1336,C.E. Victoriano Chac¢n,Panam† Oeste,La Chorrera,Puerto Caimito,FO,8.868415,-79.715215,28/08/17
3,1337,Hogar Ciudad del Ni§o,Panam† Oeste,La Chorrera,Puerto Caimito,FO,8.863421,-79.773344,18/10/17
3,1338,C. DE S. DE SAN CARLOS,Panam† Oeste,San Carlos,San Carlos Borromeo,FO,8.473619,-79.958396,15/11/17
3,1339,C.E. Col¢n,Panam† Oeste,San Carlos,San Carlos Borromeo,Satelital,8.49927,-79.971682,19/10/17
3,1340,Iglesia de San Carlos,Panam† Oeste,San Carlos,San Carlos Borromeo,FO,8.472725,-79.958342,21/08/17
3,1341,Municipio San Carlos,Panam† Oeste,San Carlos,San Carlos Borromeo,FO,8.473656,-79.960047,21/08/17
3,1342,C.E. Rodeo Viejo,Panam† Oeste,San Carlos,San JosÇ,HFC,8.527328,-79.938682,03/08/17
2,1343,Escuela Manuel Amador Guerrero,Panam†,Panam†,El Chorrillo,PMP,8.950002,-79.542342,19/07/17
2,1344,Parroquia Santa Mar°a del Camino,Panam†,Panam†,Juan D°az,PMP,9.046873,-79.434742,13/07/17
2,1345,Escuela de la Concepci¢n,Panam†,Panam†,Juan D°az,PMP,9.048828,-79.428902,23/05/17
2,1346,Plaza Bol°var,Panam†,Panam†,San Felipe,PMP,8.953378,-79.533315,20/07/17
2,1347,Iglesia Cristo Redentor,Panam†,San Miguelito,Amelia Denis de Icaza,PMP,9.03825,-79.49892,10/07/17
2,1348,Centro de Salud Santa Ana,Panam†,Panam†,Santa Ana,PMP,8.953411,-79.541453,19/07/17
2,1349,Autoridad Mar°tima de Panam†,Panam†,Panam†,San Felipe,PMP,8.958717,-79.536507,20/07/17
2,1350,Mercado El Cruce,Panam†,Panam†,Calidonia,PMP,8.962896,-79.540663,19/07/17
2,1351,Centro de Salud Don Bosco,Panam†,Panam†,Ernesto C¢rdoba Campos,PMP,9.073002,-79.490561,10/07/17
2,1352,Junta Comunal Belisario Frias,Panam†,Panam†,Ernesto C¢rdoba Campos,PMP,9.073269,-79.489936,18/07/17
2,1355,Junta Comunal Belisario Porras,Panam†,San Miguelito,Omar Torrijos,PMP,9.04927,-79.50034,10/07/17
1,1357,Escuela San Vicente,Chiriqu°,Bar£,Puerto Tom†s Armuelles,FO,8.312534,-82.855827,25/07/17
1,1358,Escuela El Porvenir,Chiriqu°,Bugaba,La Concepci¢n,FO,8.528414,-82.622236,27/07/17
1,1359,Escuela Jose Luciano Lara,Chiriqu°,Dolega,Los Algarrobos,HFC,8.49827,-82.425512,25/05/17
1,1360,Junta Comunal de Tijeras,Chiriqu°,Boquer¢n,Tijeras,HFC,8.470926,-82.556616,01/06/17
1,1361,Club de Leones de David,Chiriqu°,David,San JosÇ de David,PMP,8.432537,-82.434687,23/05/17
1,1362,Tribunal Electoral,Chiriqu°,David,San JosÇ de David,FO,8.430232,-82.425639,04/08/17
1,1363,Parque Santa Rosa Del Lima,Veraguas,Santiago,Canto del Llano,FO,8.112222,-80.967861,02/08/17
1,1364,Parque La Santita,Veraguas,Son†,Son†,FO,8.005833,-81.316517,05/09/17
1,1365,Policia Nacional,Veraguas,Santiago,La Raya de Santa Mar°a,FO,8.168951,-80.824122,04/10/17
1,1366,Escuela Finca 66,Bocas del Toro,Changuinola,Changuinola,FO,9.446004,-82.517252,29/06/17
1,1367,Parque de Ramabala,Bocas del Toro,Chiriqu° Grande,Rambala,FO,8.917832,-82.185001,03/08/17
3,1368,Biblioteca La Arena,Herrera,ChitrÇ,La Arena,HFC,7.97099,-80.462313,21/07/17
1,1369,Bomberos Isla Colon,Bocas del Toro,Bocas del Toro,Bocas del Toro,FO,9.203042,-82.142238,23/11/17
3,1370,Escuela Sergio Perez Delgado,Herrera,ChitrÇ,San Miguel de Monagrillo,FO,7.980422,-80.43497,02/10/17
2,1372,Hospital Rural Inabaguinya,Comarca Guna Yala,Comarca Guna Yala,Tubual†,Satelital,8.940919,-77.754747,07/08/17
2,1373,Centro de Salud San Martin,Panam†,Panam†,San Mart°n,Satelital,9.388906,-79.253586,07/08/17
2,1374,Escuela Basica Corozal,Comarca Ember†-Wounaan,CÇmaco,Cirilo Guaynora,Satelital,8.1202,-77.354799,07/08/17
3,1376,Minsa Capsi Pedas°,Los Santos,Pedas°,Pedas°,FO,7.543018,-80.028459,03/10/17
3,1377,Palacio Municipal,Los Santos,Los Santos,La Villa de Los Santos,FO,7.937535,-80.413931,05/07/17
1,1380,CEBG Nievecita,Bocas del Toro,Changuinola,Las Tablas,Satelital,9.543161,-82.739405,19/12/17
3,1381,Agencia de Caja de Seguro Social,Los Santos,Las Tablas,Las Tablas,FO,7.771134,-80.2765,03/10/17
3,1382,CENTRO DE SALUD POCRI,CoclÇ,Aguadulce,Pocr°,HFC,8.257696,-80.551332,17/10/17
3,1383,Policl°nica San Juan,CoclÇ,Nat†,Nat†,FO,8.341578,-80.520792,18/10/17
3,1384,Centro de Salud ChitrÇ,Herrera,ChitrÇ,ChitrÇ,FO,7.966375,-80.417757,02/10/17
3,1385,Museo El Ca§o,CoclÇ,Nat†,El Ca§o,FO,8.415958,-80.507897,17/10/17
3,1386,CEBG Los Canelos,Herrera,Santa Mar°a,Los Canelos,FO,8.123967,-80.70013,06/10/17
3,1388,Palacio Municipal Pablo JaÇn,Los Santos,Pedas°,Pedas°,FO,7.531189,-80.026786,18/07/17
3,1389,Corregidur°a de Bejuco,Panam† Oeste,Chame,Bejuco,FO,8.600444,-79.887861,21/08/17
3,1390,CEBG ANA POLO TAPIA,CoclÇ,Aguadulce,San Juan Bautista de Aguadulce,FO,8.239217,-80.554117,26/07/17
3,1394,Junta Comunal de ChitrÇ,Herrera,ChitrÇ,Llano Bonito,PMP,7.962089,-80.428809,02/10/17
1,1395,Centro de Bellas Artes,Chiriqu°,David,San JosÇ de David,PMP,8.420175,-82.432376,29/11/17
3,1396,Municipio de PenonomÇ,CoclÇ,PenonomÇ,PenonomÇ,FO,8.519744,-80.360112,20/10/17
3,1397,Mercado del Valle de Ant¢n,CoclÇ,Ant¢n,Ant¢n,FO,8.604555,-80.131213,20/11/17
3,1398,Centro Educativo Guillermo Endara,Panam† Oeste,La Chorrera,Playa Leona,FO,8.8613,-79.7845,16/11/17
3,1399,Centro de Salud del Valle,CoclÇ,Ant¢n,El Valle,FO,8.60427,-80.137423,30/10/17
1,1400,Polic°a Nacional R°o de Jes£s,Veraguas,Rio de Jes£s,La Ermita de R°o de Jes£s,PTP,7.984337,-81.162657,23/11/17
3,1401,Escuela Ollas Abajo,Panam† Oeste,Capira,Las Ollas Arriba,FO,8.837369,-79.894854,15/11/17
3,1402,CEBG Llano Grande,CoclÇ,Ant¢n,Cabuya,Satelital,8.639545,-80.440154,23/10/17
3,1403,CEBG JosÇ Nadal Silva,CoclÇ,La Pintada,La Pintada,HFC,8.592207,-80.447082,20/10/17
3,1404,Escuela Embarcadero de Cascajal,CoclÇ,La Pintada,Llano Grande,Satelital,8.717434,-80.495024,12/12/17
3,1405,Parque de la Iglesia de San Francisco,Panam† Oeste,La Chorrera,Barrio Col¢n,FO,8.882648,-79.779967,16/11/17
3,1406,Escuela La Nueva Arenosa,Panam† Oeste,Capira,La Trinidad,FO,8.86978,-79.996216,06/12/17
3,1407,CEBG Villa Carmen (MINA),CoclÇ,PenonomÇ,ToabrÇ,Satelital,8.804006,-80.553435,20/10/17
3,1408,CEBG Las Pleyades,CoclÇ,La Pintada,La Pintada,Satelital,8.644003,-80.443817,20/11/17
1,1409,Flor de Anis,Comarca NgÑbe-BuglÇ,Nole DÅima,Hato Cham°,Satelital,8.42078,-81.76531,27/11/17
1,1410,CEBG Llano Tugr°,Comarca NgÑbe-BuglÇ,MÅna,Pe§a Blanca,Satelital,8.473886,-82.567273,20/12/17
1,1411,Municipio de MÅnÑ,Comarca NgÑbe-BuglÇ,MÅna,Chichica,Satelital,8.224507,-81.394459,22/09/17
2,1412,Cuerpo de Bomberos Juan Antonio Guizado,Panam†,Panam†,Santa Ana,PTP,8.952366,-79.540302,13/12/17
2,1413,Cuartel de Bomberos Cmdte. Julio Salas,Col¢n,Col¢n,Sabanitas,PMP,9.346583,-79.806414,12/12/17
2,1414,Escuela Nuevo Paraiso,Col¢n,Col¢n,Salamanca,Satelital,9.268906,-79.634604,14/12/17
2,1415,Centro de Salud Patricia Duncan,Col¢n,Col¢n,Barrio Norte,PMP,9.362822,-79.905277,27/12/17
1,1416,CEBG Los Algarrobos Arriba,Chiriqu°,Dolega,Los Algarrobos,Satelital,8.518233,-82.425716,20/12/17
1,1417,Estaci¢n Aeronaval R°o Guaz†ro,Comarca NgÑbe-BuglÇ,Santa Catalina o CalovÇbora,Santa Catalina o CalovÇbora,Satelital,8.783333,-81.333333,19/01/18
1,1419,CEBG Quebrada Cayuco,Comarca NgÑbe-BuglÇ,Jirondai,Samboa,Satelital,8.803352,-82.061283,30/01/18
1,1420,Esc. El Terr¢n,Comarca NgÑbe-BuglÇ,Santa Catalina o CalovÇbora,Santa Catalina o CalovÇbora,FO,8.999703,-80.692158,12/01/18
3,1421,Corregidur°a CoclÇ del Norte,Col¢n,Donoso,CoclÇ del Norte,Satelital,9.077357,-80.571222,12/01/18
2,1422,Escuela Primaria Gatuncillo,Col¢n,Col¢n,Buena Vista,FO,9.251661,-79.646313,03/08/17
2,1424,Junta Comunal Barrio Norte,Col¢n,Col¢n,Barrio Norte,HFC,9.363701,-79.905576,07/03/18
2,1425,Instituto Ferm°n Naudeau,Panam†,Panam†,Bella Vista,PMP,8.98017,-79.527942,07/06/18
2,1426,Centro de Salud Las Margaritas,Panam†,Chepo,Las Margaritas,HFC,9.189239,-79.086157,08/06/18
2,1427,Primer Ciclo Louis Martin,Panam†,San Miguelito,Amelia Denis de Icaza,PMP,9.0429,-79.500662,07/06/18
3,1429,Escuela de Kusap°n,Comarca NgÑbe-BuglÇ,Kusap°n,Kusap°n,Satelital,9.158056,-81.874444,15/12/17
3,1430,Escuela CalovÇbora,Comarca NgÑbe-BuglÇ,Santa Catalina o CalovÇbora,Santa Catalina o CalovÇbora,Satelital,8.787128,-81.209498,18/01/18
